Date/Time	Stress Level	temp	feels_like	temp_min	temp_max	pressure	humidity	wind_speed	rain_1h	clouds_all	weather_main	Walking Speed (km/hr)	Environmental Audio Exposure (dBASPL)	Blood Oxygen Saturation (%)
2023-06-22 22:03:00+00:00	Medium	18.1	18.08	17.71	18.29	1018	81	4.12	0.0	0	0	5.33	69.73	97.0
2023-06-22 22:38:00+00:00	Medium	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	4.32	69.73	97.0
2023-06-22 22:41:00+00:00	High	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	4.32	69.73	97.0
2023-06-22 22:44:00+00:00	Medium	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	4.43	69.73	97.0
2023-06-22 22:46:00+00:00	High	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	4.43	69.73	97.0
2023-06-22 22:49:00+00:00	Medium	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	4.43	73.34	97.0
2023-06-22 22:54:00+00:00	Low	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	5.0	73.34	97.0
2023-06-22 22:59:00+00:00	High	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	5.0	69.73	97.0
2023-06-22 23:00:00+00:00	Low	17.49	17.46	16.61	17.75	1018	83	3.6	0.0	0	0	5.0	69.73	97.0
2023-06-23 14:31:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	4.32	69.73	97.0
2023-06-23 14:34:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	3.53	69.73	97.0
2023-06-23 14:38:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	3.64	69.73	97.0
2023-06-23 14:41:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	2.95	69.73	97.0
2023-06-23 14:53:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	2.88	78.56	97.0
2023-06-23 14:55:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	5.87	78.56	97.0
2023-06-23 14:59:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	5.87	69.73	97.0
2023-06-23 15:12:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	4.57	69.73	97.0
2023-06-23 15:14:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	4.64	69.73	97.0
2023-06-23 15:23:00+00:00	Low	24.36	24.08	22.71	24.96	1024	47	4.12	0.0	20	1	3.89	70.25	97.0
2023-06-23 15:32:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.53	69.73	97.0
2023-06-23 15:35:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.31	69.73	97.0
2023-06-23 15:37:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.24	69.73	97.0
2023-06-23 15:50:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.74	69.01	97.0
2023-06-23 15:53:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.28	69.01	97.0
2023-06-23 16:02:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.74	69.73	97.0
2023-06-23 16:05:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.35	69.73	97.0
2023-06-23 16:26:00+00:00	Low	24.01	23.75	22.71	24.95	1024	49	3.6	0.0	20	1	3.53	66.67	97.0
2023-06-23 16:31:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	3.53	69.73	97.0
2023-06-23 16:37:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	3.67	69.73	97.0
2023-06-23 16:43:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	2.81	69.73	97.0
2023-06-23 16:49:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	3.71	61.36	97.0
2023-06-23 16:56:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	3.17	61.36	97.0
2023-06-23 17:01:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	3.96	69.73	97.0
2023-06-23 17:03:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	4.68	69.73	97.0
2023-06-23 17:05:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	4.25	69.73	97.0
2023-06-23 17:12:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	3.56	69.73	97.0
2023-06-23 17:25:00+00:00	Low	23.69	23.45	22.71	24.41	1024	51	2.57	0.0	0	0	2.74	70.54	97.0
2023-06-23 17:43:00+00:00	Low	23.27	23.04	22.71	23.85	1024	53	2.06	0.0	0	0	3.82	69.73	97.0
2023-06-23 17:52:00+00:00	Low	23.27	23.04	22.71	23.85	1024	53	2.06	0.0	0	0	3.74	79.91	97.0
2023-06-23 18:39:00+00:00	Low	22.17	21.96	21.06	22.73	1024	58	1.54	0.0	0	0	4.54	69.73	97.0
2023-06-23 18:58:00+00:00	Low	22.17	21.96	21.06	22.73	1024	58	1.54	0.0	0	0	4.79	77.7	97.0
2023-06-23 19:05:00+00:00	Low	22.17	21.96	21.06	22.73	1024	58	1.54	0.0	0	0	5.08	69.73	97.0
2023-06-23 20:48:00+00:00	Low	19.15	19.08	18.82	19.95	1025	75	1.03	0.0	0	0	3.67	69.73	97.0
2023-06-23 20:49:00+00:00	Low	19.15	19.08	18.82	19.95	1025	75	1.03	0.0	0	0	3.67	73.41	97.0
2023-06-23 21:12:00+00:00	Low	19.15	19.08	18.82	19.95	1025	75	1.03	0.0	0	0	2.99	69.73	97.0
2023-06-23 21:34:00+00:00	Low	18.86	18.73	18.29	19.39	1024	74	1.54	0.0	0	0	2.84	69.73	97.0
2023-06-23 21:52:00+00:00	Medium	18.86	18.73	18.29	19.39	1024	74	1.54	0.0	0	0	3.1	81.14	97.0
2023-06-23 21:53:00+00:00	Low	18.86	18.73	18.29	19.39	1024	74	1.54	0.0	0	0	3.31	81.14	97.0
2023-06-23 21:54:00+00:00	Medium	18.86	18.73	18.29	19.39	1024	74	1.54	0.0	0	0	3.31	81.14	97.0
2023-06-23 21:55:00+00:00	Medium	18.86	18.73	18.29	19.39	1024	74	1.54	0.0	0	0	3.06	81.14	97.0
2023-06-24 00:32:00+00:00	Low	16.79	16.64	16.04	17.74	1024	81	2.57	0.0	20	1	3.6	69.73	97.0
2023-06-24 00:46:00+00:00	Low	16.79	16.64	16.04	17.74	1024	81	2.57	0.0	20	1	0.0	58.79	97.0
2023-06-24 14:51:00+00:00	Low	25.84	25.94	23.82	27.18	1023	56	4.12	0.0	20	1	4.64	69.73	97.0
2023-06-24 15:54:00+00:00	Low	25.63	25.74	23.82	26.63	1023	57	3.6	0.0	20	1	3.56	69.73	97.0
2023-06-24 17:58:00+00:00	Low	24.76	24.81	23.82	25.52	1022	58	2.57	0.0	0	0	3.35	69.73	97.0
2023-06-24 18:16:00+00:00	Low	24.76	24.81	23.82	25.52	1022	58	2.57	0.0	0	0	4.79	69.73	97.0
2023-06-24 20:08:00+00:00	Low	20.77	20.81	20.53	22.97	1022	73	0.45	0.0	0	0	0.0	48.01	98.0
2023-06-24 20:57:00+00:00	Low	20.48	20.67	19.39	21.07	1022	80	1.54	0.0	0	0	4.9	69.73	97.0
2023-06-24 21:04:00+00:00	Low	20.48	20.67	19.39	21.07	1022	80	1.54	0.0	0	0	5.18	73.82	97.0
2023-06-24 21:11:00+00:00	Low	20.48	20.67	19.39	21.07	1022	80	1.54	0.0	0	0	4.1	73.82	97.0
2023-06-24 21:16:00+00:00	Low	20.48	20.67	19.39	21.07	1022	80	1.54	0.0	0	0	4.1	69.73	97.0
2023-06-25 00:44:00+00:00	Low	18.82	19.08	17.73	19.4	1020	89	1.79	0.0	0	0	4.82	69.73	97.0
2023-06-25 11:46:00+00:00	Low	29.77	29.43	28.82	31.08	1016	40	4.63	0.0	0	0	3.38	69.73	97.0
2023-06-25 12:14:00+00:00	Low	29.77	29.43	28.82	31.08	1016	40	4.63	0.0	0	0	2.88	66.16	97.0
2023-06-25 12:17:00+00:00	Low	29.77	29.43	28.82	31.08	1016	40	4.63	0.0	0	0	2.88	69.73	97.0
2023-06-25 12:33:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.57	69.73	97.0
2023-06-25 12:36:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.57	73.98	97.0
2023-06-25 12:37:00+00:00	Medium	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.61	73.98	97.0
2023-06-25 12:38:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.61	73.98	97.0
2023-06-25 12:42:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.5	73.98	97.0
2023-06-25 12:46:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.5	69.73	97.0
2023-06-25 12:47:00+00:00	Medium	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.5	69.73	97.0
2023-06-25 12:52:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.28	69.73	97.0
2023-06-25 12:57:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	3.78	69.73	97.0
2023-06-25 13:05:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	3.1	69.73	97.0
2023-06-25 13:09:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	4.14	71.7	97.0
2023-06-25 13:13:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	3.74	71.7	97.0
2023-06-25 13:22:00+00:00	Low	30.18	29.9	28.82	31.64	1016	40	5.14	0.0	0	0	3.38	69.73	97.0
2023-06-25 13:35:00+00:00	High	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.36	69.73	97.0
2023-06-25 13:36:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.36	68.73	97.0
2023-06-25 13:37:00+00:00	High	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.36	68.73	97.0
2023-06-25 13:39:00+00:00	Medium	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.36	68.73	97.0
2023-06-25 13:40:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.1	68.73	97.0
2023-06-25 13:41:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.39	68.73	97.0
2023-06-25 13:42:00+00:00	Medium	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.39	68.73	97.0
2023-06-25 13:43:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.86	68.73	97.0
2023-06-25 13:44:00+00:00	High	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.57	68.73	97.0
2023-06-25 13:45:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.92	68.73	97.0
2023-06-25 13:46:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.92	69.73	97.0
2023-06-25 13:47:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.6	69.73	97.0
2023-06-25 13:48:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	4.64	69.73	97.0
2023-06-25 13:49:00+00:00	High	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.2	69.73	97.0
2023-06-25 13:50:00+00:00	Medium	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.2	69.73	97.0
2023-06-25 13:54:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.2	69.73	97.0
2023-06-25 14:07:00+00:00	High	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.2	69.4	97.0
2023-06-25 14:08:00+00:00	Medium	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	3.2	69.4	97.0
2023-06-25 14:23:00+00:00	High	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	2.27	69.73	97.0
2023-06-25 14:25:00+00:00	Low	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	2.27	69.73	97.0
2023-06-25 14:27:00+00:00	Medium	30.52	30.06	29.93	31.08	1015	38	4.63	0.0	0	0	2.27	69.73	97.0
2023-06-25 14:31:00+00:00	High	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	2.27	69.73	97.0
2023-06-25 14:33:00+00:00	High	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	4.1	69.73	97.0
2023-06-25 14:35:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	4.1	69.73	97.0
2023-06-25 14:36:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	4.1	63.55	97.0
2023-06-25 14:37:00+00:00	Medium	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	4.1	63.55	97.0
2023-06-25 14:38:00+00:00	Medium	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	3.89	63.55	97.0
2023-06-25 14:39:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	3.89	63.55	97.0
2023-06-25 14:40:00+00:00	High	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	3.89	63.55	97.0
2023-06-25 15:14:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	5.18	70.59	97.0
2023-06-25 15:17:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	4.43	69.73	97.0
2023-06-25 15:21:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	3.06	69.73	97.0
2023-06-25 15:25:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	2.7	69.73	97.0
2023-06-25 15:28:00+00:00	Low	30.54	30.2	29.39	31.64	1015	39	4.63	0.0	0	0	3.74	69.73	97.0
2023-06-25 15:33:00+00:00	Low	30.18	30.02	29.39	30.53	1014	41	5.14	0.0	0	0	4.07	69.73	97.0
2023-06-25 15:35:00+00:00	Low	30.18	30.02	29.39	30.53	1014	41	5.14	0.0	0	0	3.82	69.73	97.0
2023-06-25 15:38:00+00:00	Low	30.18	30.02	29.39	30.53	1014	41	5.14	0.0	0	0	3.82	73.23	97.0
2023-06-25 16:21:00+00:00	Low	30.18	30.02	29.39	30.53	1014	41	5.14	0.0	0	0	4.03	69.73	97.0
2023-06-25 16:26:00+00:00	Low	30.18	30.02	29.39	30.53	1014	41	5.14	0.0	0	0	4.14	69.73	97.0
2023-06-25 16:33:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	2.05	69.73	97.0
2023-06-25 16:34:00+00:00	High	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	2.05	69.73	97.0
2023-06-25 16:35:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.46	69.73	97.0
2023-06-25 16:36:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.46	71.48	97.0
2023-06-25 16:39:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.39	71.48	97.0
2023-06-25 16:44:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.28	71.48	97.0
2023-06-25 16:46:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.28	69.73	97.0
2023-06-25 16:48:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.43	69.73	97.0
2023-06-25 16:53:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.61	69.73	97.0
2023-06-25 16:57:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	4.57	69.73	97.0
2023-06-25 16:59:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	3.92	69.73	97.0
2023-06-25 17:14:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	3.28	77.45	97.0
2023-06-25 17:17:00+00:00	Low	29.96	29.76	29.39	30.52	1014	41	4.63	0.0	0	0	3.28	69.73	97.0
2023-06-25 17:55:00+00:00	Low	29.7	29.57	28.84	29.97	1013	42	4.63	0.0	0	0	4.82	69.73	97.0
2023-06-25 18:01:00+00:00	Low	29.7	29.57	28.84	29.97	1013	42	4.63	0.0	0	0	4.9	69.73	97.0
2023-06-25 19:30:00+00:00	Low	28.58	28.82	27.73	28.97	1013	47	4.12	0.0	0	0	3.06	69.73	97.0
2023-06-25 22:29:00+00:00	Low	24.67	24.81	23.82	24.97	1012	62	3.6	0.0	0	0	3.71	69.73	97.0
2023-06-25 23:05:00+00:00	Low	24.06	24.22	22.73	24.96	1012	65	3.6	0.0	0	0	3.74	69.73	97.0
2023-06-25 23:14:00+00:00	Low	24.06	24.22	22.73	24.96	1012	65	3.6	0.0	0	0	4.21	71.38	97.0
2023-06-25 23:19:00+00:00	Low	24.06	24.22	22.73	24.96	1012	65	3.6	0.0	0	0	4.21	69.73	97.0
2023-06-26 00:52:00+00:00	Low	20.19	20.22	19.75	20.64	1012	75	3.13	0.0	44	1	3.78	69.73	97.0
2023-06-26 10:38:00+00:00	Low	20.34	20.15	19.39	21.63	1018	66	7.72	0.0	20	1	0.0	66.88	92.0
2023-06-26 10:49:00+00:00	Low	20.34	20.15	19.39	21.63	1018	66	7.72	0.0	20	1	5.83	69.73	97.0
2023-06-26 11:18:00+00:00	Low	20.34	20.15	19.39	21.63	1018	66	7.72	0.0	20	1	5.22	69.73	97.0
2023-06-26 11:20:00+00:00	Low	20.34	20.15	19.39	21.63	1018	66	7.72	0.0	20	1	4.75	69.73	97.0
2023-06-26 11:25:00+00:00	Low	20.34	20.15	19.39	21.63	1018	66	7.72	0.0	20	1	3.49	69.73	97.0
2023-06-26 11:30:00+00:00	Low	20.34	20.15	19.39	21.63	1018	66	7.72	0.0	20	1	3.49	67.01	97.0
2023-06-26 11:59:00+00:00	Low	20.04	19.85	18.82	21.07	1019	67	8.23	0.0	20	1	2.84	76.93	97.0
2023-06-26 12:38:00+00:00	Low	20.48	20.28	19.93	21.63	1019	65	7.72	0.0	20	1	3.71	77.81	97.0
2023-06-26 12:44:00+00:00	Low	20.48	20.28	19.93	21.63	1019	65	7.72	0.0	20	1	3.71	69.73	97.0
2023-06-26 13:00:00+00:00	Low	20.48	20.28	19.93	21.63	1019	65	7.72	0.0	20	1	0.0	73.88	92.0
2023-06-26 14:05:00+00:00	Low	20.52	20.25	19.93	21.63	1019	62	7.72	0.0	20	1	3.85	73.63	97.0
2023-06-26 14:12:00+00:00	Low	20.52	20.25	19.93	21.63	1019	62	7.72	0.0	20	1	3.85	69.73	97.0
2023-06-26 15:18:00+00:00	Low	20.64	20.33	19.93	21.63	1019	60	7.2	0.0	20	1	3.42	69.73	97.0
2023-06-26 16:11:00+00:00	Low	20.68	20.24	19.93	21.07	1019	55	6.17	0.0	20	1	3.31	69.73	97.0
2023-06-26 17:03:00+00:00	Low	20.2	19.71	18.82	21.07	1020	55	5.66	0.0	20	1	3.74	83.35	97.0
2023-06-26 17:09:00+00:00	Low	20.2	19.71	18.82	21.07	1020	55	5.66	0.0	20	1	3.74	69.73	97.0
2023-06-26 17:54:00+00:00	Low	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.94	69.73	97.0
2023-06-26 17:59:00+00:00	Low	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.83	72.21	97.0
2023-06-26 18:03:00+00:00	Medium	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.83	72.21	97.0
2023-06-26 18:04:00+00:00	Medium	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.76	72.21	97.0
2023-06-26 18:05:00+00:00	High	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.76	72.21	97.0
2023-06-26 18:06:00+00:00	High	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.62	72.21	97.0
2023-06-26 18:07:00+00:00	Low	19.6	19.16	18.82	20.53	1020	59	5.66	0.0	20	1	5.62	72.21	97.0
2023-06-26 20:34:00+00:00	Low	17.06	16.86	15.5	18.26	1020	78	2.57	0.0	0	0	3.89	80.17	97.0
2023-06-26 20:37:00+00:00	Low	17.06	16.86	15.5	18.26	1020	78	2.57	0.0	0	0	4.14	80.17	97.0
2023-06-26 20:40:00+00:00	Medium	17.06	16.86	15.5	18.26	1020	78	2.57	0.0	0	0	4.14	80.17	97.0
2023-06-26 20:59:00+00:00	Low	17.06	16.86	15.5	18.26	1020	78	2.57	0.0	0	0	4.61	69.73	97.0
2023-06-26 22:05:00+00:00	Low	16.63	16.46	15.5	17.19	1020	81	1.54	0.0	0	0	2.45	80.56	97.0
2023-06-26 22:42:00+00:00	Low	16.56	16.44	15.49	17.19	1020	83	2.68	0.0	0	0	4.39	80.07	97.0
2023-06-26 23:13:00+00:00	Low	16.56	16.44	15.49	17.19	1020	83	2.68	0.0	0	0	4.5	76.61	97.0
2023-06-27 00:14:00+00:00	Low	16.79	16.67	15.51	17.19	1020	82	3.09	0.0	20	1	4.18	69.73	97.0
2023-06-27 00:20:00+00:00	Low	16.79	16.67	15.51	17.19	1020	82	3.09	0.0	20	1	5.4	69.73	97.0
2023-06-27 14:36:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	2.66	66.57	97.0
2023-06-27 14:39:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	2.66	69.73	97.0
2023-06-27 14:42:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	4.0	69.73	100.0
2023-06-27 14:53:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	4.64	69.73	97.0
2023-06-27 14:56:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	5.29	69.73	97.0
2023-06-27 14:57:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	5.29	79.65	97.0
2023-06-27 15:05:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	3.71	79.65	97.0
2023-06-27 15:17:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	5.36	69.73	97.0
2023-06-27 15:25:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	3.89	69.73	97.0
2023-06-27 15:27:00+00:00	Low	20.77	20.36	19.93	21.64	1020	56	6.69	0.0	20	1	3.89	79.0	97.0
2023-06-27 15:44:00+00:00	Low	20.48	20.07	18.97	21.08	1020	57	4.63	0.0	20	1	5.11	69.73	97.0
2023-06-27 15:50:00+00:00	Low	20.48	20.07	18.97	21.08	1020	57	4.63	0.0	20	1	5.76	69.73	97.0
2023-06-27 15:53:00+00:00	Low	20.48	20.07	18.97	21.08	1020	57	4.63	0.0	20	1	3.67	69.73	97.0
2023-06-27 16:12:00+00:00	Low	20.48	20.07	18.97	21.08	1020	57	4.63	0.0	20	1	4.36	69.73	97.0
2023-06-27 17:01:00+00:00	Low	19.11	18.64	18.28	19.94	1020	60	5.14	0.0	0	0	3.38	65.42	97.0
2023-06-27 18:08:00+00:00	Low	18.63	18.19	17.71	19.41	1019	63	4.12	0.0	100	2	3.53	69.73	97.0
2023-06-27 18:18:00+00:00	Low	18.63	18.19	17.71	19.41	1019	63	4.12	0.0	100	2	4.54	69.73	97.0
2023-06-27 18:21:00+00:00	Low	18.63	18.19	17.71	19.41	1019	63	4.12	0.0	100	2	4.25	69.73	97.0
2023-06-27 18:45:00+00:00	Low	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	3.96	69.73	97.0
2023-06-27 18:47:00+00:00	Low	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	3.78	69.73	97.0
2023-06-27 18:52:00+00:00	Low	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	3.64	69.73	97.0
2023-06-27 18:55:00+00:00	Low	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	3.24	69.73	97.0
2023-06-27 18:57:00+00:00	Medium	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	3.24	76.49	97.0
2023-06-27 18:58:00+00:00	Medium	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	4.1	76.49	97.0
2023-06-27 19:28:00+00:00	Low	17.96	17.56	16.97	18.84	1020	67	3.09	0.0	100	2	3.53	77.24	97.0
2023-06-27 19:39:00+00:00	Low	17.01	16.78	15.97	17.74	1020	77	1.54	0.51	100	5	4.36	69.73	97.0
2023-06-27 20:00:00+00:00	Low	17.01	16.78	15.97	17.74	1020	77	1.54	0.51	100	5	3.92	77.48	97.0
2023-06-27 20:32:00+00:00	Low	16.1	15.96	15.5	17.15	1019	84	2.57	0.41	100	5	4.14	75.1	97.0
2023-06-27 20:34:00+00:00	Low	16.1	15.96	15.5	17.15	1019	84	2.57	0.41	100	5	3.71	75.1	97.0
2023-06-27 21:04:00+00:00	Low	16.1	15.96	15.5	17.15	1019	84	2.57	0.41	100	5	4.86	78.81	97.0
2023-06-27 21:09:00+00:00	Low	16.1	15.96	15.5	17.15	1019	84	2.57	0.41	100	5	4.57	69.73	97.0
2023-06-27 22:27:00+00:00	Low	15.38	15.22	14.93	16.08	1019	86	2.06	0.45	100	5	0.0	74.89	92.0
2023-06-27 22:31:00+00:00	Low	14.98	14.83	14.39	16.06	1019	88	1.54	0.3	100	5	0.0	74.89	92.0
2023-06-27 23:00:00+00:00	Low	14.98	14.83	14.39	16.06	1019	88	1.54	0.3	100	5	0.0	75.52	97.0
2023-06-27 23:12:00+00:00	Low	14.98	14.83	14.39	16.06	1019	88	1.54	0.3	100	5	5.08	69.73	97.0
2023-06-27 23:17:00+00:00	Low	14.98	14.83	14.39	16.06	1019	88	1.54	0.3	100	5	4.28	69.73	97.0
2023-06-27 23:22:00+00:00	Low	14.98	14.83	14.39	16.06	1019	88	1.54	0.3	100	5	4.9	69.73	97.0
2023-06-28 14:10:00+00:00	Low	22.45	22.71	21.05	23.29	1017	75	5.14	0.17	20	5	0.0	62.21	96.0
2023-06-28 14:46:00+00:00	Low	22.37	22.62	21.05	23.3	1017	75	5.66	0.0	20	1	5.36	69.73	97.0
2023-06-28 14:56:00+00:00	Low	22.37	22.62	21.05	23.3	1017	75	5.66	0.0	20	1	5.76	69.73	97.0
2023-06-28 15:02:00+00:00	Low	22.37	22.62	21.05	23.3	1017	75	5.66	0.0	20	1	4.21	69.73	97.0
2023-06-28 15:04:00+00:00	Low	22.37	22.62	21.05	23.3	1017	75	5.66	0.0	20	1	4.43	75.69	97.0
2023-06-28 15:06:00+00:00	Low	22.37	22.62	21.05	23.3	1017	75	5.66	0.0	20	1	4.39	75.69	97.0
